Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,1/9/2023 10:00,2023,1,9,10,260.3,311,Hazardous,277,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/9/2023 11:00,2023,1,9,11,256.3,307,Hazardous,262,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/9/2023 12:00,2023,1,9,12,236.8,287,Very Unhealthy,202,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/9/2023 13:00,2023,1,9,13,222.3,272,Very Unhealthy,189,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/9/2023 14:00,2023,1,9,14,194.2,244,Very Unhealthy,163,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/9/2023 15:00,2023,1,9,15,142.2,196,Unhealthy,98,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/9/2023 16:00,2023,1,9,16,117.6,183,Unhealthy,93,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/9/2023 17:00,2023,1,9,17,133.3,191,Unhealthy,149,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/9/2023 18:00,2023,1,9,18,181.6,232,Very Unhealthy,230,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/9/2023 19:00,2023,1,9,19,230.3,280,Very Unhealthy,279,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/9/2023 20:00,2023,1,9,20,257.1,308,Hazardous,284,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/9/2023 21:00,2023,1,9,21,284,334,Hazardous,311,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/9/2023 22:00,2023,1,9,22,297.5,348,Hazardous,311,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/9/2023 23:00,2023,1,9,23,333.2,383,Hazardous,369,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 0:00,2023,1,10,0,326.6,376,Hazardous,320,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 1:00,2023,1,10,1,289.3,339,Hazardous,252,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 2:00,2023,1,10,2,250.1,300,Very Unhealthy,211,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 3:00,2023,1,10,3,224,274,Very Unhealthy,198,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 4:00,2023,1,10,4,212.5,262,Very Unhealthy,201,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 5:00,2023,1,10,5,198.8,249,Very Unhealthy,185,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 6:00,2023,1,10,6,188.3,238,Very Unhealthy,178,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 7:00,2023,1,10,7,185.1,235,Very Unhealthy,182,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 8:00,2023,1,10,8,197,247,Very Unhealthy,209,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 9:00,2023,1,10,9,214,264,Very Unhealthy,231,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 10:00,2023,1,10,10,227.5,277,Very Unhealthy,241,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 11:00,2023,1,10,11,220.4,270,Very Unhealthy,215,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 12:00,2023,1,10,12,213.2,263,Very Unhealthy,206,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 13:00,2023,1,10,13,182.2,232,Very Unhealthy,139,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 14:00,2023,1,10,14,138.6,194,Unhealthy,101,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 15:00,2023,1,10,15,98.2,173,Unhealthy,58,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 16:00,2023,1,10,16,78.1,163,Unhealthy,58,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 17:00,2023,1,10,17,76,162,Unhealthy,74,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 18:00,2023,1,10,18,108,178,Unhealthy,140,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 19:00,2023,1,10,19,151,201,Very Unhealthy,194,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 20:00,2023,1,10,20,184,234,Very Unhealthy,217,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 21:00,2023,1,10,21,212,262,Very Unhealthy,240,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 22:00,2023,1,10,22,224,274,Very Unhealthy,236,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/10/2023 23:00,2023,1,10,23,221,271,Very Unhealthy,218,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 0:00,2023,1,11,0,228.5,278,Very Unhealthy,236,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 1:00,2023,1,11,1,219.2,269,Very Unhealthy,210,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 2:00,2023,1,11,2,209.6,260,Very Unhealthy,200,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 3:00,2023,1,11,3,204.8,255,Very Unhealthy,200,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 4:00,2023,1,11,4,208.4,258,Very Unhealthy,212,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 5:00,2023,1,11,5,223.4,273,Very Unhealthy,243,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 6:00,2023,1,11,6,223.7,274,Very Unhealthy,239,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 7:00,2023,1,11,7,236.9,287,Very Unhealthy,269,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 8:00,2023,1,11,8,265.5,316,Hazardous,308,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 9:00,2023,1,11,9,272.8,323,Hazardous,286,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 10:00,2023,1,11,10,274.3,325,Hazardous,277,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 11:00,2023,1,11,11,262,312,Hazardous,239,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 12:00,2023,1,11,12,241.2,291,Very Unhealthy,203,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 13:00,2023,1,11,13,184.5,235,Very Unhealthy,138,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 14:00,2023,1,11,14,155.7,206,Very Unhealthy,127,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 15:00,2023,1,11,15,142.3,196,Unhealthy,129,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 16:00,2023,1,11,16,144.1,197,Unhealthy,146,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 17:00,2023,1,11,17,156,206,Very Unhealthy,168,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 18:00,2023,1,11,18,179.5,230,Very Unhealthy,203,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 19:00,2023,1,11,19,210.2,260,Very Unhealthy,241,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 20:00,2023,1,11,20,238.1,288,Very Unhealthy,266,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 21:00,2023,1,11,21,251.5,302,Hazardous,265,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 22:00,2023,1,11,22,252.2,303,Hazardous,253,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/11/2023 23:00,2023,1,11,23,253.1,304,Hazardous,254,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 0:00,2023,1,12,0,254.5,305,Hazardous,256,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 1:00,2023,1,12,1,253.8,304,Hazardous,253,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 2:00,2023,1,12,2,249.9,300,Very Unhealthy,246,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 3:00,2023,1,12,3,247.8,297,Very Unhealthy,245,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 4:00,2023,1,12,4,254.2,305,Hazardous,264,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 5:00,2023,1,12,5,256.3,307,Hazardous,266,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 6:00,2023,1,12,6,256.5,307,Hazardous,261,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 7:00,2023,1,12,7,257.6,308,Hazardous,261,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 8:00,2023,1,12,8,263.1,313,Hazardous,288,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 9:00,2023,1,12,9,263.6,314,Hazardous,266,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 10:00,2023,1,12,10,262.1,312,Hazardous,254,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 11:00,2023,1,12,11,256.1,307,Hazardous,231,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 12:00,2023,1,12,12,252.7,303,Hazardous,240,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 13:00,2023,1,12,13,258.7,309,Hazardous,281,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 14:00,2023,1,12,14,257.5,308,Hazardous,252,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 15:00,2023,1,12,15,236.7,286,Very Unhealthy,195,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 16:00,2023,1,12,16,211.9,262,Very Unhealthy,178,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 17:00,2023,1,12,17,199.6,250,Very Unhealthy,180,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 18:00,2023,1,12,18,196.2,246,Very Unhealthy,191,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 19:00,2023,1,12,19,207.9,258,Very Unhealthy,227,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 20:00,2023,1,12,20,221.9,272,Very Unhealthy,246,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 21:00,2023,1,12,21,254.5,305,Hazardous,300,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 22:00,2023,1,12,22,283,333,Hazardous,316,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/12/2023 23:00,2023,1,12,23,315,365,Hazardous,344,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 0:00,2023,1,13,0,356.9,405,Hazardous,397,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 1:00,2023,1,13,1,378,419,Hazardous,399,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 2:00,2023,1,13,2,420,447,Hazardous,462,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 3:00,2023,1,13,3,456,471,Hazardous,492,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 4:00,2023,1,13,4,462,475,Hazardous,468,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 5:00,2023,1,13,5,504.5,503,Hazardous,547,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 6:00,2023,1,13,6,496.3,497,Hazardous,488,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 7:00,2023,1,13,7,463.1,475,Hazardous,430,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 8:00,2023,1,13,8,439.7,460,Hazardous,409,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 9:00,2023,1,13,9,502.9,502,Hazardous,579,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 10:00,2023,1,13,10,506.4,504,Hazardous,518,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 11:00,2023,1,13,11,415.8,444,Hazardous,308,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 12:00,2023,1,13,12,341.6,391,Hazardous,273,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 13:00,2023,1,13,13,285.3,335,Hazardous,229,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 14:00,2023,1,13,14,276.6,327,Hazardous,268,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 15:00,2023,1,13,15,221.7,272,Very Unhealthy,167,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 16:00,2023,1,13,16,194.3,244,Very Unhealthy,167,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 17:00,2023,1,13,17,180.1,230,Very Unhealthy,166,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 18:00,2023,1,13,18,213,263,Very Unhealthy,246,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 19:00,2023,1,13,19,293,343,Hazardous,373,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 20:00,2023,1,13,20,339.5,389,Hazardous,386,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 21:00,2023,1,13,21,376.2,418,Hazardous,413,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 22:00,2023,1,13,22,399.1,433,Hazardous,422,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/13/2023 23:00,2023,1,13,23,425.5,451,Hazardous,452,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 0:00,2023,1,14,0,421.3,448,Hazardous,417,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 1:00,2023,1,14,1,361.1,408,Hazardous,301,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 2:00,2023,1,14,2,324,374,Hazardous,287,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 3:00,2023,1,14,3,315,365,Hazardous,306,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 4:00,2023,1,14,4,309,359,Hazardous,303,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 5:00,2023,1,14,5,323.7,374,Hazardous,338,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 6:00,2023,1,14,6,334.9,385,Hazardous,350,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 7:00,2023,1,14,7,346.2,396,Hazardous,366,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 8:00,2023,1,14,8,280.1,330,Hazardous,209,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 9:00,2023,1,14,9,250.5,301,Hazardous,221,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 10:00,2023,1,14,10,182.2,232,Very Unhealthy,114,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 11:00,2023,1,14,11,160,210,Very Unhealthy,138,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 12:00,2023,1,14,12,165.5,216,Very Unhealthy,171,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 13:00,2023,1,14,13,171.2,222,Very Unhealthy,177,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 14:00,2023,1,14,14,177.1,227,Very Unhealthy,183,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 15:00,2023,1,14,15,186.5,237,Very Unhealthy,196,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 16:00,2023,1,14,16,189.2,239,Very Unhealthy,192,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 17:00,2023,1,14,17,201.1,251,Very Unhealthy,213,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 18:00,2023,1,14,18,213,263,Very Unhealthy,225,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 19:00,2023,1,14,19,225,275,Very Unhealthy,237,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 20:00,2023,1,14,20,231.5,281,Very Unhealthy,238,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 21:00,2023,1,14,21,236.2,286,Very Unhealthy,241,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 22:00,2023,1,14,22,235.2,285,Very Unhealthy,237,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/14/2023 23:00,2023,1,14,23,247.5,297,Very Unhealthy,271,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 0:00,2023,1,15,0,253.9,304,Hazardous,268,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 1:00,2023,1,15,1,252.3,303,Hazardous,251,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 2:00,2023,1,15,2,250,300,Very Unhealthy,247,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 3:00,2023,1,15,3,242.6,292,Very Unhealthy,224,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 4:00,2023,1,15,4,240.1,290,Very Unhealthy,228,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 5:00,2023,1,15,5,233.5,283,Very Unhealthy,211,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 6:00,2023,1,15,6,224.2,274,Very Unhealthy,202,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 7:00,2023,1,15,7,227,277,Very Unhealthy,235,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 8:00,2023,1,15,8,235,285,Very Unhealthy,258,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 9:00,2023,1,15,9,234.4,284,Very Unhealthy,233,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 10:00,2023,1,15,10,221,271,Very Unhealthy,190,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 11:00,2023,1,15,11,190.5,241,Very Unhealthy,155,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 12:00,2023,1,15,12,149,199,Unhealthy,114,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 13:00,2023,1,15,13,129,189,Unhealthy,109,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 14:00,2023,1,15,14,96.4,172,Unhealthy,64,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 15:00,2023,1,15,15,78.7,163,Unhealthy,61,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 16:00,2023,1,15,16,73.3,160,Unhealthy,68,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 17:00,2023,1,15,17,79.6,163,Unhealthy,86,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 18:00,2023,1,15,18,97.3,173,Unhealthy,115,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 19:00,2023,1,15,19,131.6,190,Unhealthy,166,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 20:00,2023,1,15,20,163.3,214,Very Unhealthy,195,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 21:00,2023,1,15,21,191.1,241,Very Unhealthy,219,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 22:00,2023,1,15,22,221.5,271,Very Unhealthy,252,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/15/2023 23:00,2023,1,15,23,232.8,283,Very Unhealthy,244,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 0:00,2023,1,16,0,219.9,270,Very Unhealthy,207,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 1:00,2023,1,16,1,188.9,239,Very Unhealthy,158,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 2:00,2023,1,16,2,182.4,233,Very Unhealthy,176,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 3:00,2023,1,16,3,173.2,223,Very Unhealthy,164,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 4:00,2023,1,16,4,170.1,220,Very Unhealthy,167,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 5:00,2023,1,16,5,154,204,Very Unhealthy,138,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 6:00,2023,1,16,6,170.2,221,Very Unhealthy,187,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 7:00,2023,1,16,7,190.5,241,Very Unhealthy,215,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 8:00,2023,1,16,8,200.6,251,Very Unhealthy,213,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 9:00,2023,1,16,9,206.7,257,Very Unhealthy,214,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 10:00,2023,1,16,10,199,249,Very Unhealthy,190,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 11:00,2023,1,16,11,187.1,237,Very Unhealthy,168,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 12:00,2023,1,16,12,175.5,226,Very Unhealthy,155,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 13:00,2023,1,16,13,155.8,206,Very Unhealthy,129,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 14:00,2023,1,16,14,150.6,201,Very Unhealthy,143,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 15:00,2023,1,16,15,142.7,196,Unhealthy,131,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 16:00,2023,1,16,16,144,197,Unhealthy,146,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 17:00,2023,1,16,17,145.2,197,Unhealthy,147,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 18:00,2023,1,16,18,153.9,204,Very Unhealthy,167,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 19:00,2023,1,16,19,183.2,233,Very Unhealthy,223,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 20:00,2023,1,16,20,213.2,263,Very Unhealthy,243,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 21:00,2023,1,16,21,227.8,278,Very Unhealthy,244,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 22:00,2023,1,16,22,230.2,280,Very Unhealthy,233,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/16/2023 23:00,2023,1,16,23,231.1,281,Very Unhealthy,232,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 0:00,2023,1,17,0,241.5,291,Very Unhealthy,252,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 1:00,2023,1,17,1,221.9,272,Very Unhealthy,201,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 2:00,2023,1,17,2,193.6,244,Very Unhealthy,163,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 3:00,2023,1,17,3,183.1,233,Very Unhealthy,163,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 4:00,2023,1,17,4,180.7,231,Very Unhealthy,177,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 5:00,2023,1,17,5,187.1,237,Very Unhealthy,192,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 6:00,2023,1,17,6,189.6,240,Very Unhealthy,194,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 7:00,2023,1,17,7,204.2,254,Very Unhealthy,231,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 8:00,2023,1,17,8,207.6,258,Very Unhealthy,214,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 9:00,2023,1,17,9,193.1,243,Very Unhealthy,167,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 10:00,2023,1,17,10,175.6,226,Very Unhealthy,151,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 11:00,2023,1,17,11,157,207,Very Unhealthy,138,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 12:00,2023,1,17,12,149.8,200,Unhealthy,136,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 13:00,2023,1,17,13,151.1,202,Very Unhealthy,153,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 14:00,2023,1,17,14,149.4,199,Unhealthy,147,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 15:00,2023,1,17,15,148,199,Unhealthy,146,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 16:00,2023,1,17,16,152.5,203,Very Unhealthy,159,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 17:00,2023,1,17,17,163.3,214,Very Unhealthy,179,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 18:00,2023,1,17,18,175.1,225,Very Unhealthy,192,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 19:00,2023,1,17,19,192,242,Very Unhealthy,221,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/17/2023 20:00,2023,1,17,20,217.3,267,Very Unhealthy,244,UG/M3,1 Hr,Valid
